76717.0	34511.0	34779.0	2725.0	64617.0	30579.0
76814.0	34554.0	34822.0	2728.0	64696.0	30616.0
76911.0	34597.0	34865.0	2731.0	64775.0	30653.0
77008.0	34640.0	34908.0	2734.0	64854.0	30690.0
77105.0	34683.0	34951.0	2737.0	64933.0	30727.0
77202.0	34726.0	34994.0	2740.0	65012.0	30764.0
77299.0	34769.0	35037.0	2743.0	65091.0	30801.0
77396.0	34812.0	35080.0	2746.0	65170.0	30838.0
77493.0	34855.0	35123.0	2749.0	65249.0	30875.0
77590.0	34898.0	35166.0	2752.0	65328.0	30912.0
77687.0	34941.0	35209.0	2755.0	65407.0	30949.0
77784.0	34984.0	35252.0	2758.0	65486.0	30986.0
77881.0	35027.0	35295.0	2761.0	65565.0	31023.0
77978.0	35070.0	35338.0	2764.0	65644.0	31060.0
78075.0	35113.0	35381.0	2767.0	65723.0	31097.0
78172.0	35156.0	35424.0	2770.0	65802.0	31134.0
78269.0	35199.0	35467.0	2773.0	65881.0	31171.0
78366.0	35242.0	35510.0	2776.0	65960.0	31208.0
78463.0	35285.0	35553.0	2779.0	66039.0	31245.0
78560.0	35328.0	35596.0	2782.0	66118.0	31282.0
78657.0	35371.0	35639.0	2785.0	66197.0	31319.0
78754.0	35414.0	35682.0	2788.0	66276.0	31356.0
78851.0	35457.0	35725.0	2791.0	66355.0	31393.0
78948.0	35500.0	35768.0	2794.0	66434.0	31430.0
79045.0	35543.0	35811.0	2797.0	66513.0	31467.0
79142.0	35586.0	35854.0	2800.0	66592.0	31504.0
79239.0	35629.0	35897.0	2803.0	66671.0	31541.0
79336.0	35672.0	35940.0	2806.0	66750.0	31578.0
79433.0	35715.0	35983.0	2809.0	66829.0	31615.0
79530.0	35758.0	36026.0	2812.0	66908.0	31652.0
79627.0	35801.0	36069.0	2815.0	66987.0	31689.0
79724.0	35844.0	36112.0	2818.0	67066.0	31726.0
79821.0	35887.0	36155.0	2821.0	67145.0	31763.0
79918.0	35930.0	36198.0	2824.0	67224.0	31800.0
80015.0	35973.0	36241.0	2827.0	67303.0	31837.0
80112.0	36016.0	36284.0	2830.0	67382.0	31874.0
80209.0	36059.0	36327.0	2833.0	67461.0	31911.0
80306.0	36102.0	36370.0	2836.0	67540.0	31948.0
80403.0	36145.0	36413.0	2839.0	67619.0	31985.0
80500.0	36188.0	36456.0	2842.0	67698.0	32022.0
80597.0	36231.0	36499.0	2845.0	67777.0	32059.0
80694.0	36274.0	36542.0	2848.0	67856.0	32096.0
80791.0	36317.0	36585.0	2851.0	67935.0	32133.0
80888.0	36360.0	36628.0	2854.0	68014.0	32170.0
80985.0	36403.0	36671.0	2857.0	68093.0	32207.0
81082.0	36446.0	36714.0	2860.0	68172.0	32244.0
81179.0	36489.0	36757.0	2863.0	68251.0	32281.0
81276.0	36532.0	36800.0	2866.0	68330.0	32318.0
81373.0	36575.0	36843.0	2869.0	68409.0	32355.0
81470.0	36618.0	36886.0	2872.0	68488.0	32392.0
81567.0	36661.0	36929.0	2875.0	68567.0	32429.0
81664.0	36704.0	36972.0	2878.0	68646.0	32466.0
81761.0	36747.0	37015.0	2881.0	68725.0	32503.0
81858.0	36790.0	37058.0	2884.0	68804.0	32540.0
81955.0	36833.0	37101.0	2887.0	68883.0	32577.0
82052.0	36876.0	37144.0	2890.0	68962.0	32614.0
82149.0	36919.0	37187.0	2893.0	69041.0	32651.0
82246.0	36962.0	37230.0	2896.0	69120.0	32688.0
82343.0	37005.0	37273.0	2899.0	69199.0	32725.0
82440.0	37048.0	37316.0	2902.0	69278.0	32762.0
82537.0	37091.0	37359.0	2905.0	69357.0	32799.0
82634.0	37134.0	37402.0	2908.0	69436.0	32836.0
82731.0	37177.0	37445.0	2911.0	69515.0	32873.0
82828.0	37220.0	37488.0	2914.0	69594.0	32910.0
82925.0	37263.0	37531.0	2917.0	69673.0	32947.0
82925.0	37306.0	37574.0	2920.0	69752.0	32984.0
82925.0	37349.0	37617.0	2923.0	69831.0	33021.0
82925.0	37392.0	37660.0	2926.0	69910.0	33058.0
82925.0	37435.0	37703.0	2929.0	69989.0	33095.0
82925.0	37478.0	37746.0	2932.0	70068.0	33132.0
82925.0	37521.0	37789.0	2935.0	70147.0	33169.0
83022.0	37564.0	37832.0	2938.0	70226.0	33206.0
83119.0	37607.0	37875.0	2941.0	70305.0	33243.0
83216.0	37650.0	37918.0	2944.0	70384.0	33280.0
83313.0	37693.0	37961.0	2947.0	70463.0	33317.0
83410.0	37736.0	38004.0	2950.0	70542.0	33354.0
83507.0	37779.0	38047.0	2953.0	70621.0	33391.0
83604.0	37822.0	38090.0	2956.0	70700.0	33428.0
83701.0	37865.0	38133.0	2959.0	70779.0	33465.0
83798.0	37908.0	38176.0	2962.0	70858.0	33502.0
83895.0	37951.0	38219.0	2965.0	70937.0	33539.0
83992.0	37994.0	38262.0	2968.0	71016.0	33576.0
84089.0	38037.0	38305.0	2971.0	71095.0	33613.0
84186.0	38080.0	38348.0	2974.0	71174.0	33650.0
84283.0	38123.0	38391.0	2977.0	71253.0	33687.0
84380.0	38166.0	38434.0	2980.0	71332.0	33724.0
84477.0	38209.0	38477.0	2983.0	71411.0	33761.0
84574.0	38252.0	38520.0	2986.0	71490.0	33798.0
84671.0	38295.0	38563.0	2989.0	71569.0	33835.0
84768.0	38338.0	38606.0	2992.0	71648.0	33872.0
84865.0	38381.0	38649.0	2995.0	71727.0	33909.0
84962.0	38424.0	38692.0	2998.0	71806.0	33946.0
85059.0	38467.0	38735.0	3001.0	71885.0	33983.0
85156.0	38510.0	38778.0	3004.0	71964.0	34020.0
85253.0	38553.0	38821.0	3007.0	72043.0	34057.0
85350.0	38596.0	38864.0	3010.0	72122.0	34094.0
85447.0	38639.0	38907.0	3013.0	72201.0	34131.0
85544.0	38682.0	38950.0	3016.0	72280.0	34168.0
85641.0	38725.0	38993.0	3019.0	72359.0	34205.0
85738.0	38768.0	39036.0	3022.0	72438.0	34242.0
85835.0	38811.0	39079.0	3025.0	72517.0	34279.0
85932.0	38854.0	39122.0	3028.0	72596.0	34316.0
86029.0	38897.0	39165.0	3031.0	72675.0	34353.0
86126.0	38940.0	39208.0	3034.0	72754.0	34390.0
86223.0	38983.0	39251.0	3037.0	72833.0	34427.0
86320.0	39026.0	39294.0	3040.0	72912.0	34464.0
86417.0	39069.0	39337.0	3043.0	72991.0	34501.0
86514.0	39112.0	39380.0	3046.0	73070.0	34538.0
86611.0	39155.0	39423.0	3049.0	73149.0	34575.0
86708.0	39198.0	39466.0	3052.0	73228.0	34612.0
86805.0	39241.0	39509.0	3055.0	73307.0	34649.0
86902.0	39284.0	39552.0	3058.0	73386.0	34686.0
86999.0	39327.0	39595.0	3061.0	73465.0	34723.0
87096.0	39370.0	39638.0	3064.0	73544.0	34760.0
87193.0	39413.0	39681.0	3067.0	73623.0	34797.0
87290.0	39456.0	39724.0	3070.0	73702.0	34834.0
87387.0	39499.0	39767.0	3073.0	73781.0	34871.0
87484.0	39542.0	39810.0	3076.0	73860.0	34908.0
87581.0	39585.0	39853.0	3079.0	73939.0	34945.0
87678.0	39628.0	39896.0	3082.0	74018.0	34982.0
87775.0	39671.0	39939.0	3085.0	74097.0	35019.0
87872.0	39714.0	39982.0	3088.0	74176.0	35056.0
87969.0	39757.0	40025.0	3091.0	74255.0	35093.0
88066.0	39800.0	40068.0	3094.0	74334.0	35130.0
88163.0	39843.0	40111.0	3097.0	74413.0	35167.0
88260.0	39886.0	40154.0	3100.0	74492.0	35204.0
88357.0	39929.0	40197.0	3103.0	74571.0	35241.0
88454.0	39972.0	40240.0	3106.0	74650.0	35278.0
88551.0	40015.0	40283.0	3109.0	74729.0	35315.0
88648.0	40058.0	40326.0	3112.0	74808.0	35352.0
88745.0	40101.0	40369.0	3115.0	74887.0	35389.0
88842.0	40144.0	40412.0	3118.0	74966.0	35426.0
88939.0	40187.0	40455.0	3121.0	75045.0	35463.0
89036.0	40230.0	40498.0	3124.0	75124.0	35500.0
89133.0	40273.0	40541.0	3127.0	75203.0	35537.0
89230.0	40316.0	40584.0	3130.0	75282.0	35574.0
89327.0	40359.0	40627.0	3133.0	75361.0	35611.0
89424.0	40402.0	40670.0	3136.0	75440.0	35648.0
89521.0	40445.0	40713.0	3139.0	75519.0	35685.0
89618.0	40488.0	40756.0	3142.0	75598.0	35722.0
89715.0	40531.0	40799.0	3145.0	75677.0	35759.0
89812.0	40574.0	40842.0	3148.0	75756.0	35796.0
89909.0	40617.0	40885.0	3151.0	75835.0	35833.0
90006.0	40660.0	40928.0	3154.0	75914.0	35870.0
90103.0	40703.0	40971.0	3157.0	75993.0	35907.0
90200.0	40746.0	41014.0	3160.0	76072.0	35944.0
90297.0	40789.0	41057.0	3163.0	76151.0	35981.0
90394.0	40832.0	41100.0	3166.0	76230.0	36018.0
90491.0	40875.0	41143.0	3169.0	76309.0	36055.0
90588.0	40918.0	41186.0	3172.0	76388.0	36092.0
90685.0	40961.0	41229.0	3175.0	76467.0	36129.0
90782.0	41004.0	41272.0	3178.0	76546.0	36166.0
90879.0	41047.0	41315.0	3181.0	76625.0	36203.0
90976.0	41090.0	41358.0	3184.0	76704.0	36240.0
91073.0	41133.0	41401.0	3187.0	76783.0	36240.0
91170.0	41176.0	41444.0	3190.0	76862.0	36240.0
91267.0	41219.0	41487.0	3193.0	76941.0	36240.0
91364.0	41262.0	41530.0	3196.0	77020.0	36240.0
91461.0	41305.0	41573.0	3199.0	77099.0	36240.0
91558.0	41348.0	41616.0	3202.0	77178.0	36240.0
91655.0	41391.0	41659.0	3205.0	77257.0	36240.0
91752.0	41434.0	41702.0	3208.0	77336.0	36240.0
91849.0	41477.0	41745.0	3211.0	77415.0	36240.0
91946.0	41520.0	41788.0	3214.0	77494.0	36240.0
92043.0	41563.0	41831.0	3217.0	77573.0	36240.0
92140.0	41606.0	41874.0	3220.0	77652.0	36240.0
92237.0	41649.0	41917.0	3223.0	77731.0	36240.0
92334.0	41692.0	41960.0	3226.0	77810.0	36240.0
92431.0	41735.0	42003.0	3229.0	77889.0	36240.0
92528.0	41778.0	42046.0	3232.0	77968.0	36240.0
92625.0	41821.0	42089.0	3235.0	78047.0	36240.0
92722.0	41864.0	42132.0	3238.0	78126.0	36240.0
92819.0	41907.0	42175.0	3241.0	78205.0	36240.0
92916.0	41950.0	42218.0	3244.0	78284.0	36240.0
93013.0	41993.0	42261.0	3247.0	78363.0	36240.0
93110.0	42036.0	42304.0	3250.0	78442.0	36240.0
93207.0	42079.0	42347.0	3253.0	78521.0	36240.0
93304.0	42122.0	42390.0	3256.0	78600.0	36240.0
93401.0	42165.0	42433.0	3259.0	78679.0	36240.0
93498.0	42208.0	42476.0	3262.0	78758.0	36240.0
93595.0	42251.0	42519.0	3265.0	78837.0	36240.0
93692.0	42294.0	42562.0	3268.0	78916.0	36240.0
93789.0	42337.0	42605.0	3271.0	78995.0	36240.0
93886.0	42380.0	42648.0	3274.0	79074.0	36240.0
93983.0	42423.0	42691.0	3277.0	79153.0	36240.0
94080.0	42466.0	42734.0	3280.0	79232.0	36240.0
94177.0	42509.0	42777.0	3283.0	79311.0	36240.0
94274.0	42552.0	42820.0	3286.0	79390.0	36240.0
94371.0	42595.0	42863.0	3289.0	79469.0	36240.0
94468.0	42638.0	42906.0	3292.0	79548.0	36240.0
94565.0	42681.0	42949.0	3295.0	79627.0	36240.0
94662.0	42724.0	42992.0	3298.0	79706.0	36240.0
94759.0	42767.0	43035.0	3301.0	79785.0	36240.0
94856.0	42810.0	43078.0	3304.0	79864.0	36240.0
94953.0	42853.0	43121.0	3307.0	79943.0	36240.0
95050.0	42896.0	43164.0	3310.0	80022.0	36240.0
95147.0	42939.0	43207.0	3313.0	80101.0	36240.0
95244.0	42982.0	43250.0	3316.0	80180.0	36240.0
95341.0	43025.0	43293.0	3319.0	80259.0	36240.0
95438.0	43068.0	43336.0	3322.0	80338.0	36240.0
95535.0	43111.0	43379.0	3325.0	80417.0	36240.0
95632.0	43154.0	43422.0	3328.0	80496.0	36240.0
95729.0	43197.0	43465.0	3331.0	80575.0	36240.0
95826.0	43240.0	43508.0	3334.0	80654.0	36240.0
95923.0	43283.0	43551.0	3337.0	80733.0	36240.0
96020.0	43326.0	43594.0	3340.0	80812.0	36240.0
96117.0	43369.0	43637.0	3343.0	80891.0	36240.0
96214.0	43412.0	43680.0	3346.0	80970.0	36240.0
96311.0	43455.0	43723.0	3349.0	81049.0	36240.0
96408.0	43498.0	43766.0	3352.0	81128.0	36240.0
96505.0	43541.0	43809.0	3355.0	81207.0	36240.0
96602.0	43584.0	43852.0	3358.0	81286.0	36240.0
96699.0	43627.0	43895.0	3361.0	81365.0	36240.0
96796.0	43670.0	43938.0	3364.0	81444.0	36240.0
96893.0	43713.0	43981.0	3367.0	81523.0	36240.0
96990.0	43756.0	44024.0	3370.0	81602.0	36240.0
97087.0	43799.0	44067.0	3373.0	81681.0	36240.0
97184.0	43842.0	44110.0	3376.0	81760.0	36240.0
97281.0	43885.0	44153.0	3379.0	81839.0	36240.0
97378.0	43928.0	44196.0	3382.0	81918.0	36240.0
97475.0	43971.0	44239.0	3385.0	81997.0	36240.0
97572.0	44014.0	44282.0	3388.0	82076.0	36240.0
97669.0	44057.0	44325.0	3391.0	82155.0	36240.0
97766.0	44100.0	44368.0	3394.0	82234.0	36240.0
97863.0	44143.0	44411.0	3397.0	82313.0	36240.0
97960.0	44186.0	44454.0	3400.0	82392.0	36240.0
98057.0	44229.0	44497.0	3403.0	82471.0	36240.0
98154.0	44272.0	44540.0	3406.0	82550.0	36240.0
98251.0	44315.0	44583.0	3409.0	82629.0	36240.0
98348.0	44358.0	44626.0	3412.0	82708.0	36240.0
98445.0	44401.0	44669.0	3415.0	82787.0	36240.0
98542.0	44444.0	44712.0	3418.0	82866.0	36240.0
98639.0	44487.0	44755.0	3421.0	82945.0	36240.0
98736.0	44530.0	44798.0	3424.0	83024.0	36240.0
98833.0	44573.0	44841.0	3427.0	83103.0	36240.0
98930.0	44616.0	44884.0	3430.0	83182.0	36240.0
99027.0	44659.0	44927.0	3433.0	83261.0	36240.0
99124.0	44702.0	44970.0	3436.0	83340.0	36240.0
99221.0	44745.0	45013.0	3439.0	83419.0	36240.0
99318.0	44788.0	45056.0	3442.0	83498.0	36240.0
99415.0	44831.0	45099.0	3445.0	83577.0	36240.0
99512.0	44874.0	45142.0	3448.0	83656.0	36240.0
99609.0	44917.0	45185.0	3451.0	83735.0	36240.0
99706.0	44960.0	45228.0	3454.0	83814.0	36240.0
99803.0	45003.0	45271.0	3457.0	83893.0	36240.0
99900.0	45046.0	45314.0	3460.0	83972.0	36240.0
99997.0	45089.0	45357.0	3463.0	84051.0	36240.0
100094.0	45132.0	45400.0	3466.0	84130.0	36240.0
100191.0	45175.0	45443.0	3469.0	84209.0	36240.0
100288.0	45218.0	45486.0	3472.0	84288.0	36240.0
100385.0	45261.0	45529.0	3475.0	84367.0	36240.0
100482.0	45304.0	45572.0	3478.0	84446.0	36240.0
100579.0	45347.0	45615.0	3481.0	84525.0	36240.0
100676.0	45390.0	45658.0	3484.0	84604.0	36240.0
100773.0	45433.0	45701.0	3487.0	84683.0	36240.0
100870.0	45476.0	45744.0	3490.0	84762.0	36240.0
100967.0	45519.0	45787.0	3493.0	84841.0	36240.0
101064.0	45562.0	45830.0	3496.0	84920.0	36240.0
101161.0	45605.0	45873.0	3499.0	84999.0	36240.0
101258.0	45648.0	45916.0	3502.0	85078.0	36240.0
101355.0	45691.0	45959.0	3505.0	85157.0	36240.0
101452.0	45734.0	46002.0	3508.0	85236.0	36240.0
101549.0	45777.0	46045.0	3511.0	85315.0	36240.0
101646.0	45820.0	46088.0	3514.0	85394.0	36240.0
101743.0	45863.0	46131.0	3517.0	85473.0	36240.0
101840.0	45906.0	46174.0	3520.0	85552.0	36240.0
101937.0	45949.0	46217.0	3523.0	85631.0	36240.0
102034.0	45992.0	46260.0	3526.0	85710.0	36240.0
102131.0	46035.0	46303.0	3529.0	85789.0	36240.0
102228.0	46078.0	46346.0	3532.0	85868.0	36240.0
102325.0	46121.0	46389.0	3535.0	85947.0	36240.0
102422.0	46164.0	46432.0	3538.0	86026.0	36240.0
102519.0	46207.0	46475.0	3541.0	86105.0	36240.0
102616.0	46250.0	46518.0	3544.0	86184.0	36240.0
102713.0	46293.0	46561.0	3547.0	86263.0	36240.0
102810.0	46336.0	46604.0	3550.0	86342.0	36240.0
102907.0	46379.0	46647.0	3553.0	86421.0	36240.0
103004.0	46422.0	46690.0	3556.0	86500.0	36240.0
103101.0	46465.0	46733.0	3559.0	86579.0	36240.0
103198.0	46508.0	46776.0	3562.0	86658.0	36240.0
103295.0	46551.0	46819.0	3565.0	86737.0	36240.0
103392.0	46594.0	46862.0	3568.0	86816.0	36240.0
103489.0	46637.0	46905.0	3571.0	86895.0	36240.0
103586.0	46680.0	46948.0	3574.0	86974.0	36240.0
103683.0	46723.0	46991.0	3577.0	87053.0	36240.0
103780.0	46766.0	47034.0	3580.0	87132.0	36240.0
103877.0	46809.0	47077.0	3583.0	87211.0	36240.0
103974.0	46852.0	47120.0	3586.0	87290.0	36240.0
104071.0	46895.0	47163.0	3589.0	87369.0	36240.0
104168.0	46938.0	47206.0	3592.0	87448.0	36240.0
104265.0	46981.0	47249.0	3595.0	87527.0	36240.0
104362.0	47024.0	47292.0	3598.0	87606.0	36240.0
104459.0	47067.0	47335.0	3601.0	87685.0	36240.0
104556.0	47110.0	47378.0	3604.0	87764.0	36240.0
104653.0	47153.0	47421.0	3607.0	87843.0	36240.0
104750.0	47196.0	47464.0	3610.0	87922.0	36240.0
104847.0	47239.0	47507.0	3613.0	88001.0	36240.0
104944.0	47282.0	47550.0	3616.0	88080.0	36240.0
105041.0	47325.0	47593.0	3619.0	88159.0	36240.0
105138.0	47368.0	47636.0	3622.0	88238.0	36240.0
105235.0	47411.0	47679.0	3625.0	88317.0	36240.0
105332.0	47454.0	47722.0	3628.0	88396.0	36240.0
105429.0	47497.0	47765.0	3631.0	88475.0	36240.0
105526.0	47540.0	47808.0	3634.0	88554.0	36240.0
105623.0	47583.0	47851.0	3637.0	88633.0	36240.0
105720.0	47626.0	47894.0	3640.0	88712.0	36240.0
105817.0	47669.0	47937.0	3643.0	88791.0	36240.0
105914.0	47712.0	47980.0	3646.0	88870.0	36240.0
106011.0	47755.0	48023.0	3649.0	88949.0	36240.0
106108.0	47798.0	48066.0	3652.0	89028.0	36240.0
106205.0	47841.0	48109.0	3655.0	89107.0	36240.0
106302.0	47884.0	48152.0	3658.0	89186.0	36240.0
106399.0	47927.0	48195.0	3661.0	89265.0	36240.0
106496.0	47970.0	48238.0	3664.0	89344.0	36240.0
106593.0	48013.0	48281.0	3667.0	89423.0	36240.0
106690.0	48056.0	48324.0	3670.0	89502.0	36240.0
106787.0	48099.0	48367.0	3673.0	89581.0	36240.0
106884.0	48142.0	48410.0	3676.0	89660.0	36240.0
106981.0	48185.0	48453.0	3679.0	89739.0	36240.0
107078.0	48228.0	48496.0	3682.0	89818.0	36240.0
107175.0	48271.0	48539.0	3685.0	89897.0	36240.0
107272.0	48314.0	48582.0	3688.0	89976.0	36240.0
107369.0	48357.0	48625.0	3691.0	90055.0	36240.0
107466.0	48400.0	48668.0	3694.0	90134.0	36240.0
107563.0	48443.0	48711.0	3697.0	90213.0	36240.0
107660.0	48486.0	48754.0	3700.0	90292.0	36240.0
107757.0	48529.0	48797.0	3703.0	90371.0	36240.0
107854.0	48572.0	48840.0	3706.0	90450.0	36240.0
107951.0	48615.0	48883.0	3709.0	90529.0	36240.0
108048.0	48658.0	48926.0	3712.0	90608.0	36240.0
108145.0	48701.0	48969.0	3715.0	90687.0	36240.0
108242.0	48744.0	49012.0	3718.0	90766.0	36240.0
108339.0	48787.0	49055.0	3721.0	90845.0	36240.0
108436.0	48830.0	49098.0	3724.0	90924.0	36240.0
108533.0	48873.0	49141.0	3727.0	91003.0	36240.0
108630.0	48916.0	49184.0	3730.0	91082.0	36240.0
108727.0	48959.0	49227.0	3733.0	91161.0	36240.0
108824.0	49002.0	49270.0	3736.0	91240.0	36240.0
108921.0	49045.0	49313.0	3739.0	91319.0	36240.0
109018.0	49088.0	49356.0	3742.0	91398.0	36240.0
109115.0	49131.0	49399.0	3745.0	91477.0	36240.0
109212.0	49174.0	49442.0	3748.0	91556.0	36240.0
109309.0	49217.0	49485.0	3751.0	91635.0	36240.0
109406.0	49260.0	49528.0	3754.0	91714.0	36240.0
109503.0	49303.0	49571.0	3757.0	91793.0	36240.0
109600.0	49346.0	49614.0	3760.0	91872.0	36240.0
109697.0	49389.0	49657.0	3763.0	91951.0	36240.0
109794.0	49432.0	49700.0	3766.0	92030.0	36240.0
109891.0	49475.0	49743.0	3769.0	92109.0	36240.0
109988.0	49518.0	49786.0	3772.0	92188.0	36240.0
110085.0	49561.0	49829.0	3775.0	92267.0	36240.0
110182.0	49604.0	49872.0	3778.0	92346.0	36240.0
110279.0	49647.0	49915.0	3781.0	92425.0	36240.0
110376.0	49690.0	49958.0	3784.0	92504.0	36240.0
110473.0	49733.0	50001.0	3787.0	92583.0	36240.0
110570.0	49776.0	50044.0	3790.0	92662.0	36240.0
110667.0	49819.0	50087.0	3793.0	92741.0	36240.0
110764.0	49862.0	50130.0	3796.0	92820.0	36240.0
110861.0	49905.0	50173.0	3799.0	92899.0	36240.0
110958.0	49948.0	50216.0	3802.0	92978.0	36240.0
111055.0	49991.0	50259.0	3805.0	93057.0	36240.0
111152.0	50034.0	50302.0	3808.0	93136.0	36240.0
111249.0	50077.0	50345.0	3811.0	93215.0	36240.0
111346.0	50120.0	50388.0	3814.0	93294.0	36240.0
111443.0	50163.0	50431.0	3817.0	93373.0	36240.0
111540.0	50206.0	50474.0	3820.0	93452.0	36240.0
111637.0	50249.0	50517.0	3823.0	93531.0	36240.0
111734.0	50292.0	50560.0	3826.0	93610.0	36240.0
111831.0	50335.0	50603.0	3829.0	93689.0	36240.0
111928.0	50378.0	50646.0	3832.0	93768.0	36240.0
112025.0	50421.0	50689.0	3835.0	93847.0	36240.0
112122.0	50464.0	50732.0	3838.0	93926.0	36240.0
112219.0	50507.0	50775.0	3841.0	94005.0	36240.0
112316.0	50550.0	50818.0	3844.0	94084.0	36240.0
112413.0	50593.0	50861.0	3847.0	94163.0	36240.0
112510.0	50636.0	50904.0	3850.0	94242.0	36240.0
112607.0	50679.0	50947.0	3853.0	94321.0	36240.0
112704.0	50722.0	50990.0	3856.0	94400.0	36240.0
112801.0	50765.0	51033.0	3859.0	94479.0	36240.0
112898.0	50808.0	51076.0	3862.0	94558.0	36240.0
112995.0	50851.0	51119.0	3865.0	94637.0	36240.0
113092.0	50894.0	51162.0	3868.0	94716.0	36240.0
113189.0	50937.0	51205.0	3871.0	94795.0	36240.0
113286.0	50980.0	51248.0	3874.0	94874.0	36240.0
113383.0	51023.0	51291.0	3877.0	94953.0	36240.0
113480.0	51066.0	51334.0	3880.0	95032.0	36240.0
113577.0	51109.0	51377.0	3883.0	95111.0	36240.0
113674.0	51152.0	51420.0	3886.0	95190.0	36240.0
113771.0	51195.0	51463.0	3889.0	95269.0	36240.0
113868.0	51238.0	51506.0	3892.0	95348.0	36240.0
113965.0	51281.0	51549.0	3895.0	95427.0	36240.0
114062.0	51324.0	51592.0	3898.0	95506.0	36240.0
114159.0	51367.0	51635.0	3901.0	95585.0	36240.0
114256.0	51410.0	51678.0	3904.0	95664.0	36240.0
114353.0	51453.0	51721.0	3907.0	95743.0	36240.0
114450.0	51496.0	51764.0	3910.0	95822.0	36240.0
114547.0	51539.0	51807.0	3913.0	95901.0	36240.0
114644.0	51582.0	51850.0	3916.0	95980.0	36240.0
114741.0	51625.0	51893.0	3919.0	96059.0	36240.0
114838.0	51668.0	51936.0	3922.0	96138.0	36240.0
114935.0	51711.0	51979.0	3925.0	96217.0	36240.0
115032.0	51754.0	52022.0	3928.0	96296.0	36240.0
115129.0	51797.0	52065.0	3931.0	96375.0	36240.0
115226.0	51840.0	52108.0	3934.0	96454.0	36240.0
115323.0	51883.0	52151.0	3937.0	96533.0	36240.0
115420.0	51926.0	52194.0	3940.0	96612.0	36240.0
115517.0	51969.0	52237.0	3943.0	96691.0	36240.0
115614.0	52012.0	52280.0	3946.0	96770.0	36240.0
115711.0	52055.0	52323.0	3949.0	96849.0	36240.0
115808.0	52098.0	52366.0	3952.0	96928.0	36240.0
115905.0	52141.0	52409.0	3955.0	97007.0	36240.0
116002.0	52184.0	52452.0	3958.0	97086.0	36240.0
116099.0	52227.0	52495.0	3961.0	97165.0	36240.0
116196.0	52270.0	52538.0	3964.0	97244.0	36240.0
116293.0	52313.0	52581.0	3967.0	97323.0	36240.0
116390.0	52356.0	52624.0	3970.0	97402.0	36240.0
116487.0	52399.0	52667.0	3973.0	97481.0	36240.0
116584.0	52442.0	52710.0	3976.0	97560.0	36240.0
116681.0	52485.0	52753.0	3979.0	97639.0	36240.0
116778.0	52528.0	52796.0	3982.0	97718.0	36240.0
116875.0	52571.0	52839.0	3985.0	97797.0	36240.0
